NUMERO;NPER;SECC;SEGM;NOMBARRIO;Estrato;Sexo;Edad;E45_1;E45_2;E45_3;Fuma?;E190_1;E190_1_1;E190_2;E190_2_1;E190_3;E190_3_1;E191;E192;E197_1;E212_1;E215_1;E60 (Celular);F66 (Trabajo);F73;F74;F85 (Horas);G126_1 (Sueldo);G_ITND_1;G142;G_IT_1 (jubil);G_IT_2 (pensionistas);POBPCOAC (cond act eco);PT1 (TOTAL DE INGRESOS PERSONALES)
2018050327;3;10;51;Punta Gorda;5;1;14;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018045343;3;10;51;Punta Gorda;5;2;15;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018049977;6;10;51;Punta Gorda;5;1;15;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018018455;3;10;51;Punta Gorda;5;2;16;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018056474;2;10;51;Punta Gorda;5;1;17;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;9000
2018036885;4;10;51;Punta Gorda;5;1;21;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018038909;4;10;51;Punta Gorda;5;2;22;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018036752;3;10;51;Punta Gorda;5;2;26;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;45000;2;0;2;2;2;45000
2018036885;3;10;51;Punta Gorda;5;1;26;2;2;1;1;1;1;2;0;2;0;1;0;1;0;0;1;2;0;0;0;0;2;0;2;2;4;0
2018038909;3;10;51;Punta Gorda;5;2;26;2;1;2;1;1;2;2;0;2;0;2;0;1;0;0;1;1;1;0;40;40000;2;0;2;2;2;42024
2018000448;1;10;51;Punta Gorda;5;2;33;2;2;1;3;0;0;0;0;0;0;0;5;1;0;0;1;2;6;0;20;0;2;0;2;2;2;18013
2018000448;2;10;51;Punta Gorda;5;1;33;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;40;0;1;90000;2;2;2;99513
2018035267;1;10;51;Punta Gorda;5;2;33;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;120000;2;0;2;2;2;182042
2018017343;2;10;51;Punta Gorda;5;1;34;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;50;90000;2;0;2;2;2;134855
2018017343;1;10;51;Punta Gorda;5;2;35;2;2;1;3;0;0;0;0;0;0;0;4;1;2;0;1;1;1;0;40;50000;2;0;2;2;2;57070
2018035267;2;10;51;Punta Gorda;5;1;36;2;2;1;1;1;1;2;0;2;0;3;0;1;0;0;1;1;1;0;40;80000;2;0;2;2;2;122042
2018000282;2;10;51;Punta Gorda;5;2;42;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;30;30000;2;0;2;2;2;47042
2018035296;2;10;51;Punta Gorda;5;2;42;2;2;1;1;1;1;2;0;2;0;1;0;1;0;0;1;2;1;0;20;18000;1;15000;2;2;2;61958
2018049977;3;10;51;Punta Gorda;5;2;42;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;40;0;1;50000;2;2;2;52037
2018049977;4;10;51;Punta Gorda;5;1;43;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;4;0;48;0;1;40000;2;2;2;40000
2018000282;1;10;51;Punta Gorda;5;1;44;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;55;130000;2;0;2;2;2;222875
2018016543;2;10;51;Punta Gorda;5;2;44;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;16;21000;1;8000;2;2;2;31058
2018049977;2;10;51;Punta Gorda;5;2;44;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;4;0;48;0;1;40000;2;2;2;42037
2018050327;1;10;51;Punta Gorda;5;1;44;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;40;0;1;200000;2;2;2;214513
2018016543;1;10;51;Punta Gorda;5;1;45;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;40;26000;2;0;2;2;2;42058
2018045343;1;10;51;Punta Gorda;5;2;45;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;35;40000;1;40000;2;2;2;137042
2018045343;2;10;51;Punta Gorda;5;2;45;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;50;180000;2;0;2;2;2;247042
2018001951;2;10;51;Punta Gorda;5;2;46;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;8;0;2;0;2;2;2;2238
2018050327;2;10;51;Punta Gorda;5;2;47;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;50;0;1;53000;2;2;2;180013
2018006841;2;10;51;Punta Gorda;5;2;48;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;40;40000;2;0;2;2;2;42013
2018018455;1;10;51;Punta Gorda;5;2;49;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;40;49000;2;0;2;2;2;51070
2018049977;5;10;51;Punta Gorda;5;1;49;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;20000;2;0;2;2;2;22037
2018018455;2;10;51;Punta Gorda;5;1;50;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;44000;2;0;2;2;2;46070
2018034276;2;10;51;Punta Gorda;5;2;50;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;20000;2;0;2;2;2;34468
2018034276;1;10;51;Punta Gorda;5;1;51;2;1;2;1;2;0;1;1;2;0;1;1;1;0;0;1;1;1;0;48;21000;2;0;2;2;2;63458
2018035296;1;10;51;Punta Gorda;5;1;52;2;2;1;1;1;1;2;0;2;0;1;5;1;0;0;1;1;4;0;80;0;1;135000;2;2;2;135000
2018036885;2;10;51;Punta Gorda;5;2;52;2;2;1;1;1;1;2;0;2;0;2;0;1;0;0;1;1;1;0;44;90000;2;0;2;2;2;103954
2018049267;1;10;51;Punta Gorda;5;1;52;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;15;30000;1;50000;2;2;2;90346
2018006784;1;10;51;Punta Gorda;5;2;53;2;1;2;4;0;0;0;0;0;0;0;5;1;0;1;1;1;1;0;16;31000;2;0;2;2;2;64042
2018036885;1;10;51;Punta Gorda;5;1;53;2;2;1;1;1;2;2;0;2;0;2;1;1;0;0;1;1;2;3;33;80000;2;0;2;2;2;84537
2018048860;1;10;51;Punta Gorda;5;2;53;2;1;2;1;1;1;2;0;2;0;2;1;1;1;0;1;1;6;0;40;0;1;60000;2;2;2;62013
2018056474;1;10;51;Punta Gorda;5;2;53;2;1;2;1;1;1;2;0;2;0;3;1;1;0;0;1;1;6;0;8;0;1;15000;2;2;2;26042
2018001951;1;10;51;Punta Gorda;5;1;54;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;2;1;2;3;48;189000;2;0;2;2;2;191238
2018036752;2;10;51;Punta Gorda;5;1;55;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;45;0;1;360000;2;2;2;362037
2018036752;1;10;51;Punta Gorda;5;2;56;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;7;0;30;0;2;0;2;2;2;0
2018038909;2;10;51;Punta Gorda;5;2;58;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;44;90000;2;0;2;2;2;97584
2018038909;1;10;51;Punta Gorda;5;1;59;2;1;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;40;150000;2;0;2;2;2;156191
2018034538;2;10;51;Punta Gorda;5;2;60;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;30;25000;2;0;2;2;2;27070
2018006841;1;10;51;Punta Gorda;5;1;62;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;80000
2018024116;2;10;51;Punta Gorda;5;2;62;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;75000
2018024116;1;10;51;Punta Gorda;5;1;63;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;45;15000;2;0;2;2;2;37037
2018038319;1;10;51;Punta Gorda;5;1;63;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;2;6;0;48;0;1;150000;2;2;2;172791
2018034538;1;10;51;Punta Gorda;5;1;64;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;80000;2;0;2;2;2;87070
2018038319;2;10;51;Punta Gorda;5;2;64;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;8;30000;1;10000;2;2;2;82125
2018038804;2;10;51;Punta Gorda;5;2;64;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;22000
2018056897;2;10;51;Punta Gorda;5;2;64;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018014741;1;10;51;Punta Gorda;5;1;66;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;56000
2018038804;1;10;51;Punta Gorda;5;1;66;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;4;0;60;0;1;120000;2;2;2;124000
2018049977;1;10;51;Punta Gorda;5;2;71;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;8;0
2018014741;2;10;51;Punta Gorda;5;2;74;2;1;2;3;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;2;0;1;2;10;23000
2018056897;1;10;51;Punta Gorda;5;1;74;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;90000
2018044303;1;10;51;Punta Gorda;5;2;79;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;8000
2018006147;2;10;51;Punta Gorda;5;2;82;2;2;1;3;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;2;0;1;2;10;47000
2018044303;2;10;51;Punta Gorda;5;1;83;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;2;1;4;0;78;0;1;60000;2;2;2;70857
2018006147;1;10;51;Punta Gorda;5;1;87;2;2;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;100000
2018008337;2;10;51;Punta Gorda;5;2;87;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;2;0;2;2;11;0
2018029694;1;10;51;Punta Gorda;5;2;87;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;70000
2018034206;1;10;51;Punta Gorda;5;2;87;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;2;2;0;0;0;0;2;0;2;2;8;0
2018008337;1;10;51;Punta Gorda;5;1;89;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;140000
2018048860;2;10;51;Punta Gorda;5;2;89;2;1;2;4;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;2;0;1;1;10;25000
2018017974;1;10;51;Punta Gorda;5;2;94;2;2;1;4;0;0;0;0;0;0;0;5;1;0;1;1;2;0;0;0;0;2;0;2;1;9;50000
2018049749;1;10;51;Punta Gorda;5;2;96;2;1;2;4;0;0;0;0;0;0;0;2;1;0;0;1;2;0;0;0;0;2;0;2;1;9;40000
2018015728;3;10;52;Punta Gorda;5;1;10;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0
2018026324;3;10;52;Punta Gorda;5;2;10;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018053877;4;10;52;Punta Gorda;5;2;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018044045;5;10;52;Punta Gorda;5;2;16;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018053877;3;10;52;Punta Gorda;5;2;17;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018044045;4;10;52;Punta Gorda;5;1;20;2;1;2;1;2;0;1;1;2;0;2;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018044681;4;10;52;Punta Gorda;5;1;20;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;16;9000;2;0;2;2;2;11071
2018044045;3;10;52;Punta Gorda;5;1;21;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018030253;2;10;52;Punta Gorda;5;2;24;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;0;2;1;9;9000
2018044681;3;10;52;Punta Gorda;5;2;29;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;40;0;1;35000;2;2;2;45404
2018045395;1;10;52;Punta Gorda;5;1;31;2;2;1;1;2;0;2;0;1;1;1;5;1;0;0;1;1;4;0;30;42000;1;150000;2;2;2;233667
2018045395;2;10;52;Punta Gorda;5;2;31;2;2;1;2;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;30;28000;2;0;2;2;2;30037
2018029423;1;10;52;Punta Gorda;5;2;33;2;2;1;2;0;0;0;0;0;0;1;5;1;0;0;1;1;6;0;40;0;1;50000;2;2;2;52021
2018038967;4;10;52;Punta Gorda;5;1;33;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;1;0;40;20000;2;0;2;2;2;24434
2018038967;3;10;52;Punta Gorda;5;1;35;2;1;2;1;1;1;2;0;2;0;1;0;1;1;0;1;1;6;0;40;0;1;30000;2;2;2;32054
2018026324;1;10;52;Punta Gorda;5;2;38;2;1;2;1;1;1;2;0;2;0;1;5;1;0;0;1;1;1;0;36;45000;2;0;2;2;2;47071
2018026324;2;10;52;Punta Gorda;5;1;38;2;1;2;1;1;2;2;0;2;0;3;0;1;0;0;1;1;1;0;53;40000;2;0;2;2;2;42071
2018029423;2;10;52;Punta Gorda;5;1;39;2;1;2;2;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;40;65000;2;0;2;2;2;74021
2018031003;2;10;52;Punta Gorda;5;2;39;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;40;0;1;30000;2;2;2;32071
2018031003;1;10;52;Punta Gorda;5;1;40;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;4;0;40;0;1;80000;2;2;2;82071
2018022726;2;10;52;Punta Gorda;5;2;41;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;40;0;1;40000;2;2;2;42021
2018022726;1;10;52;Punta Gorda;5;1;42;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;55;0;1;65000;2;2;2;67021
2018053877;2;10;52;Punta Gorda;5;2;45;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;7;0;25;0;2;0;2;2;2;25000
2018015728;2;10;52;Punta Gorda;5;2;47;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;37;70000;2;0;2;2;2;74371
2018044045;1;10;52;Punta Gorda;5;2;47;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;16;20000;2;0;2;2;2;22037
2018044045;2;10;52;Punta Gorda;5;1;48;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;36;120000;2;0;2;2;2;206204
2018048471;2;10;52;Punta Gorda;5;2;51;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;5;29250
2018053877;1;10;52;Punta Gorda;5;1;51;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;40;0;1;40000;2;2;2;67037
2018015728;1;10;52;Punta Gorda;5;1;52;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;37;67000;2;0;2;2;2;69862
2018044681;1;10;52;Punta Gorda;5;1;54;2;2;1;3;0;0;0;0;0;0;0;5;1;0;0;1;1;2;2;32;52000;1;20000;2;2;2;76821
2018044681;2;10;52;Punta Gorda;5;2;56;2;2;1;3;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;32;56000;1;10000;2;2;2;71488
2018020187;1;10;52;Punta Gorda;5;2;57;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;4;0;50;0;1;50000;2;2;2;50000
2018029819;1;10;52;Punta Gorda;5;1;57;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;1;0;45;0;0;0;0;0;2;37984
2018038967;1;10;52;Punta Gorda;5;1;59;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;4;0;72;0;1;120000;2;2;2;147054
2018030253;1;10;52;Punta Gorda;5;2;60;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;8;0
2018038967;2;10;52;Punta Gorda;5;2;60;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;30000;2;0;2;2;2;35387
2018013025;1;10;52;Punta Gorda;5;2;63;2;2;1;3;0;0;0;0;0;0;0;5;1;0;1;1;2;0;0;0;0;2;0;1;2;10;26000
2018013025;2;10;52;Punta Gorda;5;1;66;2;2;1;3;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;60;0;1;60000;1;2;2;122054
2018052490;1;10;52;Punta Gorda;5;2;69;2;2;1;1;1;1;2;0;2;0;1;2;1;0;0;1;2;0;0;0;0;2;0;1;2;10;98000
2018048471;1;10;52;Punta Gorda;5;2;74;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;2;2;0;0;0;0;2;0;2;1;9;10000
2018022073;2;10;52;Punta Gorda;5;2;75;2;1;2;1;1;1;2;0;2;0;1;0;1;1;0;2;2;0;0;0;0;2;0;1;2;10;10700
2018033085;2;10;52;Punta Gorda;5;2;79;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;121000
2018022073;1;10;52;Punta Gorda;5;1;80;2;1;2;3;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;2;0;1;2;10;11500
2018033085;1;10;52;Punta Gorda;5;1;88;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;60000
2018023555;3;10;53;Punta Gorda;5;1;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018018233;4;10;53;Punta Gorda;5;1;14;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018011471;4;10;53;Punta Gorda;5;1;15;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018051121;5;10;53;Punta Gorda;5;1;15;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018011471;3;10;53;Punta Gorda;5;2;17;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018051121;4;10;53;Punta Gorda;5;1;17;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018051121;3;10;53;Punta Gorda;5;1;19;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018018233;3;10;53;Punta Gorda;5;1;21;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;20;25000;2;0;2;2;2;47054
2018034287;3;10;53;Punta Gorda;5;2;26;2;1;2;1;1;2;2;0;2;0;2;0;1;2;0;1;1;1;0;40;16050;2;0;2;2;2;18074
2018025359;3;10;53;Punta Gorda;5;2;27;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;4;0
2018025359;4;10;53;Punta Gorda;5;1;29;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;4;0
2018003272;1;10;53;Punta Gorda;5;2;30;2;2;1;2;0;0;0;0;0;0;1;5;1;0;0;1;1;1;0;50;25700;2;0;2;2;2;30770
2018014701;2;10;53;Punta Gorda;5;2;30;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;40;0;2;0;2;2;2;2070
2018016046;2;10;53;Punta Gorda;5;2;30;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;30000;2;0;2;2;2;32021
2018042953;2;10;53;Punta Gorda;5;2;30;1;2;2;1;1;1;2;0;2;0;3;0;1;2;0;1;1;6;0;10;0;1;35000;2;2;2;35000
2018056458;1;10;53;Punta Gorda;5;1;30;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;2;4;30;36000;2;0;2;2;2;38021
2018014701;1;10;53;Punta Gorda;5;1;31;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;30000;2;0;2;2;2;32070
2018024575;2;10;53;Punta Gorda;5;1;31;2;1;2;1;1;1;2;0;2;0;3;0;1;0;0;1;1;1;0;39;7000;2;0;2;2;2;10482
2018028368;3;10;53;Punta Gorda;5;1;32;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;1;1;6;0;45;0;1;18000;2;2;2;20024
2018006945;1;10;53;Punta Gorda;5;1;33;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;30;25000;1;2000;2;2;2;29021
2018006945;2;10;53;Punta Gorda;5;1;33;2;1;2;2;0;0;0;0;0;0;1;0;1;0;0;1;1;2;1;40;32000;2;0;2;2;2;34021
2018036279;2;10;53;Punta Gorda;5;1;33;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;30;60000;2;0;2;2;2;62054
2018016046;1;10;53;Punta Gorda;5;1;34;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;1;40;40000;2;0;2;2;2;42021
2018020599;1;10;53;Punta Gorda;5;2;34;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;150000;2;0;2;2;2;152070
2018036279;1;10;53;Punta Gorda;5;2;34;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;20;0;1;15000;2;2;2;17054
2018056432;2;10;53;Punta Gorda;5;2;34;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;40;45000;2;0;2;2;2;47070
2018056432;1;10;53;Punta Gorda;5;1;35;2;1;2;4;0;0;0;0;0;0;0;5;1;2;0;1;1;1;0;48;44000;2;0;2;2;2;46818
2018042953;1;10;53;Punta Gorda;5;1;39;2;2;2;3;0;0;0;0;0;0;0;1;1;0;0;1;1;6;0;50;0;1;65000;2;2;2;65000
2018023555;1;10;53;Punta Gorda;5;2;40;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018034499;3;10;53;Punta Gorda;5;2;42;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;12;10000;2;0;2;2;2;18878
2018011471;1;10;53;Punta Gorda;5;2;45;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;3;6000;2;0;2;2;2;8054
2018023050;2;10;53;Punta Gorda;5;1;45;2;1;2;3;0;0;0;0;0;0;0;0;1;1;0;1;2;6;0;21;0;1;15000;2;2;2;15000
2018023555;2;10;53;Punta Gorda;5;1;45;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;40;0;1;80000;2;2;2;92054
2018011471;2;10;53;Punta Gorda;5;1;48;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;48;45000;2;0;2;2;2;47054
2018018233;1;10;53;Punta Gorda;5;2;51;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;15;0;1;20000;2;2;2;22054
2018051121;2;10;53;Punta Gorda;5;2;52;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;40;90000;2;0;2;2;2;93571
2018051121;1;10;53;Punta Gorda;5;1;53;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;180000;2;0;2;2;2;189404
2018018233;2;10;53;Punta Gorda;5;1;54;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;48;40000;2;0;2;2;2;48434
2018034287;2;10;53;Punta Gorda;5;2;58;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;1;1;2;3;40;55000;2;0;2;2;2;57199
2018025359;2;10;53;Punta Gorda;5;2;59;2;2;1;4;0;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;2;0;2;2;6;0
2018024575;1;10;53;Punta Gorda;5;2;60;2;1;2;1;1;1;2;0;2;0;1;5;1;0;0;1;1;2;4;40;50000;2;0;2;2;2;50000
2018025359;1;10;53;Punta Gorda;5;1;61;2;2;1;3;0;0;0;0;0;0;0;3;1;0;0;1;1;1;0;25;40000;1;20000;2;2;2;87441
2018028368;2;10;53;Punta Gorda;5;2;61;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;8;0
2018028368;1;10;53;Punta Gorda;5;1;63;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;8;0
2018034287;1;10;53;Punta Gorda;5;1;63;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;140000;2;0;1;2;2;259507
2018057243;1;10;53;Punta Gorda;5;2;63;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;220000
2018023050;1;10;53;Punta Gorda;5;1;67;2;1;2;1;1;1;2;0;2;0;1;1;1;0;0;1;2;0;0;0;0;2;0;1;2;10;50000
2018052387;1;10;53;Punta Gorda;5;2;68;2;1;2;1;1;1;2;0;2;0;3;1;1;1;0;1;2;0;0;0;0;2;0;2;2;8;0
2018034499;1;10;53;Punta Gorda;5;2;69;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;130000
2018033325;1;10;53;Punta Gorda;5;2;70;2;2;1;1;1;1;2;0;2;0;1;1;1;0;0;1;2;0;0;0;0;2;0;1;2;10;24000
2018034499;2;10;53;Punta Gorda;5;2;72;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;2;0;1;2;10;10400
2018044070;2;10;53;Punta Gorda;5;2;77;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018025327;1;10;53;Punta Gorda;5;2;79;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;89750
2018044070;1;10;53;Punta Gorda;5;1;80;2;1;2;4;0;0;0;0;0;0;0;5;1;2;0;2;2;0;0;0;0;2;0;1;2;10;13000
2018009496;1;10;53;Punta Gorda;5;2;83;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;80000
